;userID;ISBN;bookRating
36230;26487;006019958X;10
1650;147839;044023722X;8
31768;69697;1551665956;9
1364;17906;044023722X;10
30050;16634;006091260X;7
31717;98391;1551666480;8
119;147224;038550120X;5
6395;56447;059035342X;7
13366;7134;1931520038;8
23203;54898;039914255X;7
27895;135043;039914787X;10
2118;21014;006440188X;9
2259;125008;031298328X;8
21241;31556;059043411X;7
18031;94923;034540761X;6
30998;101874;1551667193;10
38105;98391;077832012X;8
6441;85426;059035342X;10
72;60337;038550120X;8
1076;503;1558743669;10
57210;93047;156971634X;8
21691;114368;1551667401;5
1301;102359;039480029X;10
6517;129074;059035342X;8
52347;99441;081120118X;9
27641;67547;1892213664;7
28057;126736;059048351X;6
20025;53278;1853260002;8
14827;78553;044048474X;10
5583;49980;1573220876;7
24556;84627;1582341400;8
22260;7346;089919513X;7
22560;138578;067087311X;9
24126;117594;1592400876;9
53518;74026;076534775X;8
1919;97694;038550926X;8
22071;111035;038081563X;5
48703;100906;034544812X;9
9425;35233;067187098X;9
24136;136419;1592400876;7
27004;20149;1551669374;4
53445;121170;1573245577;8
19566;136420;080411109X;10
17086;39227;042515601X;8
19244;6347;1853262714;8
23485;98391;1551666588;8
23798;128835;1559390476;6
31203;16795;1573225207;6
22372;69078;068419337X;8
18130;98599;031242227X;9
34020;82497;155166738X;7
18066;113270;039571091X;8
40673;113519;1563053144;9
25789;22625;068484897X;7
46015;69511;067978148X;6
20096;6575;037570485X;9
15634;69355;044661064X;6
19854;142121;1931686408;7
38835;114368;1575668696;5
11038;108753;051513290X;8
12139;88229;067151699X;10
17832;108865;1928556396;8
34669;110440;078686351X;6
3179;277427;1576733343;10
376;14698;059030271X;8
9770;93426;1551668270;7
30503;30276;037322706X;5
10342;64241;1576737330;8
46634;123883;1551668963;5
44554;98783;074347628X;10
6675;71075;042518904X;8
31998;23872;1551665891;6
11598;68256;1573225126;4
45442;93047;1585670529;9
21246;107514;059043411X;8
6336;24215;059035342X;9
51328;132083;1558500189;10
3695;127200;1558744150;9
41292;79506;015204566X;10
2092;85526;006092988X;10
26012;76499;014006690X;10
31051;67775;1551668831;8
15035;85367;1558744630;9
25319;12824;1591820219;10
32437;84897;1400033349;3
5611;58792;044661162X;8
10729;48494;155874262X;10
4442;101731;067976402X;8
8758;149526;044661095X;7
47938;52011;014044131X;5
9804;98391;155166884X;9
17107;3827;015201800X;6
59101;98686;1558504265;8
26167;84201;044166251X;10
9400;37874;067172262X;10
35289;74588;1565923227;9
17505;98391;1400061598;10
38041;35030;048641583X;9
22927;98391;044661078X;8
13536;135265;1551669501;9
1824;65663;014029628X;8
20152;42847;140004538X;7
15058;143163;1558744630;10
21019;77491;044022392X;6
34733;32773;156686903X;8
25599;126487;034541215X;4
59411;98758;051737997X;9
26643;49980;1573222321;10
54029;127171;1562827693;5
13350;67840;006109594X;8
15392;76530;1594200106;8
37742;28591;031298460X;9
17339;86123;031205436X;1
50191;58612;1576737942;6
14880;10315;1556612966;8
41138;97874;1400060931;8
60670;106007;006092909X;10
51786;93868;1551666804;9
56950;104636;068981321X;9
15909;97721;006098824X;6
3877;144478;034539657X;7
14053;136291;1563054671;10
26976;30273;1551669188;9
5137;63452;1558745157;10
29264;141493;042518000X;7
26301;40798;1551668246;6
61522;115692;081257883X;4
11355;34588;1559703237;10
37787;49900;055358619X;7
8778;31245;044922046X;10
42652;127233;1576738582;10
35896;108799;076530953X;9
19674;10819;1555910807;7
17830;140223;055327886X;9
17434;52917;1885211279;8
27265;143964;084233226X;9
32508;19664;067162220X;8
13392;25409;038533656X;7
15271;122429;140003065X;9
773;76218;067102423X;3
7817;76888;034538475X;7
5963;16795;068484477X;7
6425;77772;059035342X;9
17187;3840;1551662906;8
17152;84882;038533303X;7
8267;135149;042513699X;8
22068;7346;038081563X;7
10359;125411;1576737330;7
12245;3840;193156146X;10
16938;123883;068487217X;5
13234;61854;037570504X;10
4892;97587;051513628X;9
27016;97906;1551669374;5
23970;8734;1561385751;8
6450;88733;059035342X;10
38127;129716;019282760X;9
8249;72523;042513699X;8
63295;148258;060980958X;10
20737;85757;068480123X;10
37015;26761;038531387X;6
50620;101209;038072197X;9
59446;98930;1563973723;5
25766;123095;087113795X;10
12174;91113;1400077826;10
11869;47152;1573225789;10
23412;17282;037383599X;8
19283;135149;044021873X;7
58612;98391;1551666820;9
42537;36157;006447111x;7
8480;56856;044021145X;7
1566;106398;044023722X;5
18214;95991;038070613X;8
7212;85757;1573221775;7
24508;38023;1591821533;10
37588;86145;1572971142;5
51600;132375;1573221716;10
1579;113630;044023722X;8
37997;28795;1579546463;7
20061;116931;1853260150;8
33347;145449;060961097X;8
25258;10314;1573229350;8
30604;126196;042519471X;8
8396;15093;044021145X;7
21336;56554;1401300316;8
40278;98391;078601542X;8
3662;31040;1558744150;10
47317;122429;1582343764;9
43742;61028;1401039081;10
20379;37586;015100692X;8
10560;112083;014028009X;8
3038;110934;1400034779;9
5221;28634;044651652X;10
35661;83637;044024093X;8
27934;134797;1551666901;8
14904;48911;1561794708;5
9704;27169;1551664496;8
30284;82673;039568093X;8
24920;9856;1889392022;7
31611;146348;014034019X;10
46619;62582;1551667479;5
47680;135265;1551669552;5
2454;51252;044011585X;5
17219;7125;038079487X;7
159;33576;043935806X;10
18784;105262;067973225X;2
11633;107431;014023828X;7
15497;146057;042518045X;10
24033;55927;055356983X;8
15139;58482;1573247022;10
16584;4017;1565122968;10
35489;24933;1551666898;10
32822;100459;073700049X;8
2317;149661;038548951X;8
5445;140223;034543479X;8
9398;32773;067172262X;10
32683;144455;038000321X;7
46336;96440;1560974273;6
17388;3917;1573228214;8
8441;36043;044021145X;8
49018;148798;1558748946;10
3668;48579;1558744150;8
42852;67402;1551668327;5
16530;104636;1558747060;9
19070;149907;055321263X;10
35684;98861;1566192951;10
33959;22062;1893956393;10
6467;100846;059035342X;8
23088;8067;1594140812;10
22312;7346;157566691X;6
16415;95226;1558743790;10
19624;105374;1401300014;7
35927;58062;1559580968;6
30735;60412;067168390X;10
28440;30533;074320218X;9
37452;55799;067178546X;4
57201;136010;1565040295;10
5165;114544;1558745157;7
13048;3331;067102535X;9
7115;6242;039592720X;5
11273;139913;1551667894;10
33999;22154;1565925157;9
14301;127200;051512463X;8
15047;125217;1558744630;8
29609;15945;093045250X;9
31544;136382;1550810510;4
5146;78783;1558745157;10
7488;135653;006016848X;8
51149;112001;1551666723;10
19852;78834;1931686408;10
32176;79266;1551669587;6
2637;43246;080410753X;7
29585;55927;044022019X;7
22016;31556;034529873X;8
20421;100906;015600464X;8
31302;149802;1580621805;7
11606;93092;1573225126;6
41276;76499;002411510X;10
19847;139359;188712876X;9
35962;55490;067100316X;7
23119;55187;006109868X;8
44111;132173;1400060494;7
29721;140255;038073320X;8
26389;22625;1559360615;10
13075;121135;067102535X;8
42811;36606;076790026X;5
10290;31556;1885222556;6
23620;56959;044022330X;10
15466;129084;006099486X;8
43874;61427;014130975X;7
52325;142479;038509423X;8
27284;32627;1401088945;3
32025;76352;1558745432;9
1116;50547;1558743669;10
33760;80810;1558742913;10
18617;98391;1551667371;10
25225;124310;1400060117;7
5507;30276;1551667517;7
17552;52584;1573227226;8
56035;87141;1565921496;9
33265;21011;1893329127;4
39580;75860;1551667029;7
12950;102542;034531042X;5
24287;39219;1551662779;7
3201;12538;8251800811;8
19424;6543;067088796X;7
14798;35859;014027684X;7
29146;15049;1555611435;9
43581;36907;1583940537;10
6351;30533;059035342X;9
25966;140662;055358099X;8
25687;78589;1576739759;10
12409;104636;1558747028;9
3766;31391;1400031346;10
32884;98391;1551666510;8
1225;132663;1571740562;10
23353;64270;1400030382;8
40371;147847;044108950X;5
28885;98263;067169507X;8
13866;1733;1551669404;6
2274;277427;038081904X;9
6814;119575;1551669293;9
24726;84880;088038672X;7
3764;25409;1400031346;10
22991;86145;1551669412;3
3096;277427;1400060265;10
10601;278633;1882723007;8
14651;2276;1893224902;10
27260;101876;084233226X;7
18520;23768;037540256X;7
50698;60244;1563052407;10
6344;27812;059035342X;8
51593;64769;1584855215;9
53436;88733;1569060193;10
28117;126693;038071504X;6
21384;13552;006001203X;5
14473;135609;055329461X;8
17158;140698;038533303X;9
38668;67627;038072913X;8
1954;126604;1887128441;10
46921;98391;1551669145;9
20358;20794;006092411X;5
12796;40943;055321313X;10
45216;143163;1400050588;10
1699;16999;014023313X;7
9396;23571;067172262X;10
7148;78837;039592720X;8
19618;143715;1400045088;7
34494;87911;059043277X;10
10564;114868;014028009X;10
33899;98391;1551669013;8
54292;98391;037325962X;8
53234;72785;080215140X;5
15738;62272;044661193X;8
11484;65228;006101351X;7
15085;81298;1558746161;5
50886;71227;006254862X;5
39021;104399;156282015X;10
47736;141511;044100508X;6
30421;127129;006017613X;8
6167;95991;140003180X;9
23884;107326;1563890119;9
46793;81298;1576737039;5
19326;23659;015602943X;8
36163;26153;157566707X;7
17497;111637;1400032806;8
8753;102967;044661095X;5
217;97290;043935806X;10
30336;108763;1551666103;6
20079;89507;006039384X;8
5316;108392;044651652X;8
41981;35859;067167319X;7
49794;102967;042512214X;6
36811;26544;1566911494;9
1599;126196;044023722X;5
21852;133689;1565122798;8
20147;137497;060980877X;6
22551;37891;067087311X;3
1244;98391;1573221856;9
47819;51883;055327533X;10
5751;66680;039914465X;5
18598;133416;1551667509;6
32983;95359;1560761156;5
2001;277623;002542730X;5
25355;10354;1931514461;8
1534;91634;044023722X;10
26832;21364;1565122321;10
41324;37950;044990587X;9
56941;92079;1571741941;6
18836;55665;1551668637;8
37790;93355;055358619X;9
33852;57354;1573225320;10
50208;98391;1400031192;9
6245;113966;006107635X;5
12662;45255;038533334X;8
65180;137077;038547007X;5
34881;23847;055338015X;10
26048;40943;037581177X;10
56747;90049;067973421X;6
53833;82831;1858545609;8
25975;62558;055337513X;6
27402;12538;1885173997;9
42354;110267;158017308X;7
54187;80693;1932360085;7
1687;141710;037541309X;6
60140;152016;1878574892;10
13655;16795;1558532161;8
13656;35859;1558532161;10
5083;21404;1853260282;7
30471;95359;034543241X;7
51779;107453;1402505272;10
4635;114365;006019491X;8
717;50895;074320607X;7
24040;8782;059098182X;10
6289;278843;059035342X;8
18275;37950;042516828X;8
48409;52614;1551664291;8
28806;59504;038000917X;7
963;142623;037582233X;8
7034;10118;1878424319;10
51148;61854;1551666723;10
5309;104665;044651652X;8
39047;95359;014011369X;10
17123;102702;034544356X;10
3444;102647;044022165X;10
37423;27813;082171323X;7
17775;80203;074322535X;6
57795;98391;1592220096;10
13140;146348;044990928X;10
32432;94952;1575663988;6
49659;56447;1885171277;7
13192;2977;037570504X;5
20472;76499;034536676X;10
52133;76499;038549694X;10
35388;48494;1551660598;10
47603;51450;1402200129;10
36130;55892;089296720X;8
10370;147847;1576737330;10
43605;102154;039526619X;10
25550;75405;034544227X;6
47905;55492;1573225665;9
18524;51992;037540256X;10
17383;133747;1573226521;7
15628;50895;044661064X;7
4912;11817;1888363576;5
50192;98391;1576737942;9
2591;47975;078762764X;5
36525;106198;1556613628;8
13508;115919;089480829X;10
56714;94347;039453428X;8
57418;140036;157856512X;7
45616;85656;3822860867;10
32139;98440;043965548X;10
21579;139287;067942525X;5
23379;116904;1400060737;7
23821;21364;006028644X;8
47023;98391;044100864X;9
5193;3556;044651652X;10
14422;48025;080411935X;8
24458;85616;044021680X;6
1632;139548;044023722X;8
31306;44893;038547508X;8
37169;96771;034530537X;5
5253;50650;044651652X;8
24449;139828;051513595X;7
28380;23872;1551660504;5
7173;138379;039592720X;10
3839;31826;034539657X;10
9035;93179;055356451X;10
34445;112761;1551668866;10
17196;16106;1570613818;9
59439;146081;1580631606;9
6470;102702;059035342X;10
340;96440;044020562X;9
34924;51883;082171337X;10
7506;66337;006109398X;8
33752;82673;068983375X;9
60030;113966;1885071000;5
61089;108379;1550463225;9
52548;129716;1892723018;6
23766;55438;067082982X;10
39137;129358;067173783X;10
36739;145657;1551667223;7
19092;21576;1400031362;6
34745;23768;1568656092;8
23550;8284;1557739404;9
47259;63394;1585421464;9
5517;126196;1551667517;8
45399;73651;1892065002;8
8161;31826;042513525X;10
17054;71207;1551668912;6
19473;8253;080411109X;9
39130;49900;067173783X;8
45819;108799;1400030927;7
32330;113519;1558747435;9
32341;68568;1578561256;8
28140;115841;038531292X;8
4989;70666;034540288X;6
31151;16795;1564024733;5
13085;54206;068986020X;8
6171;135351;140003180X;9
2572;111578;067941388X;10
48497;52917;1400060400;7
25195;10241;1400060222;3
54077;76499;014014739X;10
25028;100115;1576739627;9
40515;32516;1580620477;10
28799;26544;038000917X;8
19790;46003;1573229628;9
23210;26544;055358264X;10
55588;85043;015652791X;5
43522;148258;1882591151;7
955;104812;037582233X;7
45407;101876;014014773X;8
14454;125287;1563524317;8
29885;101851;1560763396;9
18150;127914;031242227X;7
4566;40889;1558744606;10
36353;114368;006108445X;5
25398;108563;042518269X;3
52240;114368;037379116X;5
45214;41586;1400050588;8
50567;60178;015601288X;8
60347;136010;067083095X;10
19442;36836;067944999X;9
22801;94455;076790382X;4
17245;35918;038079487X;8
17790;126196;074322535X;8
40777;78553;1567186904;10
6817;134797;1551669293;8
11603;89851;1573225126;8
15827;149907;038072975X;6
59710;100906;1582431337;8
11991;115692;042517736X;6
35913;25804;1585420921;7
32259;80929;1580050751;10
21318;78834;076791404X;8
3673;71207;1558744150;8
20584;31860;038572179X;8
15580;86965;1573225681;10
26725;21229;019505928X;8
22720;91832;1853265535;9
36116;150799;1550225480;10
10861;44535;1558747109;5
4957;41080;034540288X;6
24111;70594;1592400876;8
11389;122793;067103619X;9
5287;81854;044651652X;8
13922;115003;038082101X;8
5920;79724;051511779X;7
46005;44190;1879181479;9
30288;16718;067173590X;10
38444;124363;1877988189;10
4885;72214;051513628X;7
26654;83637;006104444X;8
9034;87712;055356451X;6
13186;142121;038531258X;9
2479;135785;044011585X;8
19434;60244;067187893X;10
14411;10447;080411935X;8
37246;60244;1587493705;8
20169;6543;1558746927;7
11718;125928;080213825X;5
25023;112001;1568655878;10
38834;102702;1575668696;10
41111;33980;006447268X;8
12013;507;034546074X;8
22320;39502;1575668335;7
46354;68555;1561483176;7
50174;73588;067172052X;6
11891;92979;1573225789;5
42420;86392;1880418568;10
13662;98723;1558532161;8
1938;136348;038550926X;8
8244;60823;042513699X;7
30885;129358;1551665182;5
16416;105517;1558743790;7
29483;77724;1400033543;6
26727;82905;019505928X;8
5120;40889;1558745157;9
5972;22074;068484477X;8
28822;93179;044636214X;7
6265;53174;044022425X;9
37017;76499;038531387X;10
51732;72028;1557042128;5
52365;69078;1573220019;8
13581;88652;037542217X;10
55949;86947;067473906X;10
1420;38273;044023722X;5
42718;123608;030712763X;6
26538;111938;031208188X;9
9059;148590;055356451X;9
52323;69078;038509423X;9
56041;87141;1565922204;8
29480;59499;1400033543;8
12530;37712;1573229571;8
8412;22936;044021145X;10
231;108243;043935806X;10
33274;21659;037550219X;10
7205;8454;1573221775;9
116;140358;038550120X;5
39566;101620;093062582X;10
35425;24921;157082262X;10
10032;24204;1562472305;7
42269;52002;1570428212;9
12384;144828;080411868X;6
25044;135873;055338189X;10
24933;66680;1551668084;6
24186;36938;067943299X;10
32540;73022;1565120027;10
4155;42099;014034893X;10
4025;129074;051510566X;7
29342;101851;076790690X;10
54048;76483;060980135X;8
30564;38654;038089968X;8
32537;19664;1565120027;7
11302;69721;1563898586;10
34866;39353;1892051060;9
21588;122793;081296814X;9
30920;141902;1551666197;7
34647;76499;068486861X;8
52401;76499;8437600685;10
6587;98391;038082082X;8
62929;129074;006080825X;9
43321;115572;068813355X;5
51269;62582;031298524X;6
37576;84479;067165876X;9
3808;89551;1590521986;10
48702;53301;034544812X;8
46346;46145;1403395241;10
20888;6575;1573223425;6
5101;150896;1593080549;8
39133;76151;067173783X;10
35893;55065;020135473X;10
38619;42162;156931960X;7
31389;69684;068816112X;6
11041;137588;051513290X;7
954;102642;037582233X;8
5998;43481;068484477X;9
6956;16966;006093090X;6
24503;9227;1591820073;7
43584;95316;1583940537;10
21474;12538;067100042X;7
24133;131046;1592400876;9
36741;26544;155166805X;9
24957;9908;038075911X;10
28243;61854;1551662914;6
18512;123883;1885171080;5
43167;59172;089577044X;10
26571;98391;038081806X;9
5072;135149;1573221112;10
45565;73651;044100928X;8
26527;128208;1401900844;8
54553;115120;1566470722;7
6433;81492;059035342X;9
15202;61901;074325547X;9
50652;86959;080505104X;3
11104;254;037582345X;9
